timestamp,can_direction,can_power_w,can_soc_percent,ocpp_reported_direction,ocpp_reported_power_w,ids_decision,label,protocol
1763122910.8505442,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122912.8544881,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122914.855988,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122916.856998,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122918.8584785,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122920.8595197,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122922.860444,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122924.8616264,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122926.8660603,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122928.8669078,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122930.8679614,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122932.8699648,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122934.8712876,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122936.87241,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122938.8739512,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122940.8747065,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122942.8756826,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122944.876103,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122946.8776495,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122948.8795962,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122950.8808987,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122952.8815925,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122954.8860877,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122956.8833828,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122958.884903,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122960.8865643,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122962.8903499,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122964.890819,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122966.891438,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122968.8926845,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122970.8935645,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122972.8976965,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122974.8984184,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122976.899048,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122978.902364,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122980.9038923,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122982.9054306,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122984.907029,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122986.9077744,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122988.9089565,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122990.910441,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122992.918051,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122994.9374986,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122996.9374332,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763122998.9390614,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123000.9403603,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123002.9415586,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123004.9420288,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123006.9433846,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123008.9442039,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123010.9449434,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123012.9461498,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123014.9483073,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123016.949938,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123018.9505615,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123020.9519696,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123022.9532073,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123024.9540792,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123026.9556885,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123028.9590428,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123030.9598343,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123032.9607048,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123034.9613383,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123036.962427,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123038.963427,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123040.964096,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123042.964617,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123044.9663804,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123046.9700947,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123048.9708972,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123050.972339,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123052.973323,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123054.974674,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123056.975641,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123058.9856534,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123060.9903553,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123062.9923413,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123064.9916961,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123066.9926043,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123068.9947262,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123070.9950883,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123072.9964194,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123074.999028,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123077.0015368,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123079.0020955,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123081.004659,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123083.0065615,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123085.0072293,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123087.0096278,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123089.0100698,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123091.0115602,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123093.0123427,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123095.013783,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123097.015681,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123099.0168765,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123101.0188222,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123103.0219889,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123105.0223203,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123107.0242302,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123109.0272627,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123111.02855,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123113.029858,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123115.0313275,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123117.0332189,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123119.0343864,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123121.0355816,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123123.037009,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123125.0420542,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123127.0431778,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123129.0456774,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123131.0470214,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123133.0478094,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123135.0508556,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123137.051943,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123139.0535257,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123141.0549426,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123143.0555332,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123145.0574234,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123147.0584817,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123149.0616374,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123151.0633912,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123153.0650318,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123155.065898,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123157.0678315,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123159.070035,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123161.0710526,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123163.0827985,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123165.084452,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123167.0861032,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123169.0875988,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123171.1072166,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123173.109614,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123175.1112611,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123177.1188354,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123179.1195297,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123181.1220014,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123183.123228,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123185.1244226,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123187.1258724,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123189.1275575,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123191.1329846,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123193.1346273,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123195.1369991,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123197.1402926,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123199.14186,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123201.1422162,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123203.1439972,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123205.1444128,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123207.1461546,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123209.1474104,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123211.1490088,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123213.150371,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123215.1889122,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123217.1900635,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123219.1913319,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123221.1920087,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123223.1932943,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123225.1998916,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123227.202237,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123229.2034004,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123231.204363,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123233.227512,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123235.2288659,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123237.2293096,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123239.2303486,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123241.23178,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123243.2330701,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123245.2344089,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123247.236001,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123249.238617,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123251.2399573,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123253.2422705,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123255.244112,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123257.245476,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123259.2467926,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123261.2474113,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123263.2488809,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123265.250204,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123267.260566,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123269.2682905,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123271.2701588,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123273.2720084,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123275.271782,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123277.2765913,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123279.28184,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123281.278562,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123283.281461,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123285.2806103,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123287.2850025,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123289.2881103,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123291.2894378,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123293.2905004,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123295.2914097,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123297.2930245,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
1763123299.294454,Import,11000,95,Export,10000,ANOMALİ (Import/Export Çakışması - 1.6 Tespiti),anomaly,1.6
